ID,NombreEmpleado,Departamento,Cargo,Oficina,TipoContrato,SalarioBase,HorasExtra,OtrosPagos,Beneficios,SalarioTotal,SalarioTotalConBeneficios,LogSalarioTotal,OvertimeRatio,BeneficiosRatio,ExtraVsBase,BeneficiosVsSalario,KMeans_Cluster,DBSCAN_Cluster,Anomaly_IF,Anomaly_LOF,Anomalia_Ambos_Modelos
4011,Elena Maria Sanchez Garcia,Operaciones (Supply),Maestro Cervecero,Centros de Distribucion,Full-Time,2054,348.0,198,367.0,2600,2967,7.8636512654486515,0.16934306569343066,0.14109957708573626,0.16934306569343066,0.17858880778588807,3,0,Normal,Normal,No
4012,Lucia Carmen Castro Garcia,Operaciones (Supply),Analista de Calidad,Planta Industrial (Matriz),Full-Time,1856,1035.0,55,339.0,2946,3285,7.988542982737695,0.5573505654281099,0.11503223617237869,0.5573505654281099,0.1825525040387722,3,0,Normal,Normal,No
4013,Fernando Luis Diaz Sanchez,Marketing,Trade Marketing,Oficinas Administrativas,,2943,681.0,949,1387.0,4573,5960,8.428143374582726,0.2313179347826087,0.30323567993003936,0.2313179347826087,0.4711277173913043,3,0,Normal,Normal,No
4014,Natalia Rosa Rojas Martinez,Operaciones (Supply),Analista de Calidad,Planta Industrial (Matriz),Part-Time,3020,701.0,573,849.0,4294,4294,8.365206834418355,0.23204237007613374,0.19767171129220024,0.23204237007613374,0.2810327706057597,0,0,Normal,Normal,No
4015,Daniela Monica Torres Torres,Marketing,Trade Marketing,Planta Industrial (Matriz),Full-Time,3627,750.0,327,849.0,4704,4704,8.45638105201948,0.20672546857772878,0.1804463336875664,0.20672546857772878,0.23401323042998898,0,0,Normal,Normal,No
4016,Lucia Gabriela Martinez Morales,People (RRHH),Business Partner,Oficinas Administrativas,Part-Time,1128,951.0,454,700.0,2533,3233,7.837554360881084,0.8423383525243578,0.27624309392265195,0.8423383525243578,0.6200177147918512,2,0,Normal,Normal,No
4017,Sofia Laura Diaz Martinez,Logistica,Gestor de Flota,Planta Industrial (Matriz),Part-Time,3907,1354.0,694,664.0,5955,6619,8.6921543938039,0.34646878198567044,0.11148421759570182,0.34646878198567044,0.1699078812691914,0,0,Normal,Normal,No
4018,Ricardo Victor Martinez Ramirez,Tecnologia (Tech),Analista de Datos,Oficinas Administrativas,Part-Time,1819,1315.0,544,1152.0,3678,4830,8.210396255104774,0.7225274725274725,0.3131285675455287,0.7225274725274725,0.6329670329670329,2,0,Normal,Normal,No
4019,Luis Pedro Mendoza Torres,Finanzas,Controller Financiero,Centros de Distribucion,Part-Time,3567,713.0,211,471.0,4491,4962,8.410053315858335,0.19983183856502243,0.10485307212822796,0.19983183856502243,0.1320067264573991,0,0,Normal,Normal,No
4020,Lucia Camila Morales Castro,Tecnologia (Tech),Analista de Datos,Planta Industrial,Full-Time,3870,808.0,92,1258.0,4770,6028,8.470311205516108,0.20873159390338414,0.263676378117795,0.20873159390338414,0.324980625161457,0,0,Normal,Normal,No
4021,Rosa Carmen Rojas Gonzalez,Comercial / Ventas,Key Account Manager,Planta Industrial,Full-Time,1656,142.0,178,206.0,1976,2182,7.589335823170617,0.08569704284852142,0.10419828022255943,0.08569704284852142,0.12432106216053108,3,0,Normal,Anomalía,No
4022,Carmen Maria Castro Herrera,Logistica,Planificador de Demanda,Centros de Distribucion,Full-Time,3293,159.0,566,849.0,4018,4018,8.2987883944492,0.0482695810564663,0.21124657875093306,0.0482695810564663,0.25774134790528236,0,0,Normal,Normal,No
4023,Valentina Elena Perez Castro,Marketing,Brand Manager,Centros de Distribucion,Part-Time,3124,1329.0,363,1215.0,4816,6031,8.479906606630221,0.42528,0.2522316794685489,0.42528,0.3888,3,0,Normal,Normal,No
4024,Rosa Sofia Gonzalez Rojas,Tecnologia (Tech),Analista de Datos,Oficina Regional,Part-Time,1523,1427.0,558,587.0,3508,4095,8.163086375583216,0.9363517060367454,0.16728412653177543,0.9363517060367454,0.3851706036745407,2,0,Normal,Normal,No
4025,Raul Eduardo Rodriguez Herrera,Sostenibilidad,Coordinador de Agro,Planta Industrial (Matriz),Part-Time,2900,1467.0,988,323.0,5355,5678,8.585972706811063,0.5056876938986556,0.06030619865571322,0.5056876938986556,0.11134091692519821,0,0,Normal,Anomalía,No
4026,Eduardo Victor Ortega Morales,Comercial / Ventas,Key Account Manager,Planta Industrial (Matriz),Full-Time,3227,1471.0,142,849.0,4840,4840,8.484876589939695,0.4557001239157373,0.17537698822557324,0.4557001239157373,0.26301115241635686,0,0,Normal,Normal,No
4027,Rafael Eduardo Martinez Rojas,Finanzas,Controller Financiero,Centros de Distribucion,Full-Time,2645,972.0,340,1283.0,3957,5240,8.28349412616251,0.3673469387755102,0.3241536129358262,0.3673469387755102,0.48488284202569915,3,0,Normal,Normal,No
4028,Rafael Diego Ortega Gonzalez,Comercial / Ventas,Preventista (BEES),Oficina Regional,Part-Time,4218,284.0,36,1252.0,4538,5790,8.420462002456466,0.06731452950936241,0.27583168098700156,0.06731452950936241,0.29675278502014696,0,0,Normal,Normal,No
4029,Juan Jose Castro Gonzalez,Marketing,Trade Marketing,Centros de Distribucion,Full-Time,3746,546.0,529,1360.0,4821,6181,8.480944058741116,0.14571657325860687,0.28204064703442555,0.14571657325860687,0.36295703229250065,0,0,Normal,Normal,No
4030,Monica Valentina Ortega Flores,Operaciones (Supply),Analista de Calidad,Oficinas Administrativas,Full-Time,3057,427.0,360,583.0,3844,4427,8.254528881939745,0.13963374754741661,0.15162548764629388,0.13963374754741661,0.1906474820143885,0,0,Normal,Normal,No
4031,Laura Monica Ramirez Diaz,People (RRHH),Reclutador (Trainee),Oficinas Administrativas,Part-Time,2441,768.0,577,803.0,3786,4589,8.239329427901795,0.3144963144963145,0.2120411935569052,0.3144963144963145,0.32882882882882886,3,0,Normal,Normal,No
4032,Gabriela Gabriela Garcia Lopez,Operaciones (Supply),Maestro Cervecero,Oficinas Administrativas,Full-Time,3383,1103.0,575,1007.0,5061,6068,8.529516941105069,0.3259456264775414,0.19893322797313315,0.3259456264775414,0.29757683215130026,0,0,Normal,Normal,No
4033,Sofia Gabriela Sanchez Rojas,Operaciones (Supply),Operador de Envasado,Oficinas Administrativas,Full-Time,1921,525.0,310,702.0,2756,3458,7.921898411023797,0.27315296566077,0.2546245919477693,0.27315296566077,0.36524453694068676,3,0,Normal,Normal,No
4034,Fernando Diego Suarez Perez,Tecnologia (Tech),Analista de Datos,Oficinas Administrativas,Full-Time,4326,743.0,298,1425.0,5367,6792,8.588210678651517,0.17171250288883752,0.26546199701937406,0.17171250288883752,0.32932747862260225,0,0,Normal,Normal,No
4035,Jorge Jorge Delgado Sanchez,Sostenibilidad,Coordinador de Agro,Planta Industrial,,4918,1075.0,390,1299.0,6383,7682,8.761550139129644,0.218540353730433,0.20347744360902256,0.218540353730433,0.26407806464728606,0,0,Normal,Normal,No
4036,Mario Carlos Castro Perez,Marketing,Trade Marketing,Planta Industrial,Part-Time,2325,1424.0,180,659.0,3929,4588,8.276394704863307,0.6122098022355976,0.16768447837150127,0.6122098022355976,0.2833190025795357,3,0,Normal,Normal,No
4037,Gabriela Veronica Vargas Delgado,People (RRHH),Reclutador (Trainee),Centros de Distribucion,Part-Time,3320,997.0,39,417.0,4356,4773,8.379539026117442,0.30021077988557665,0.09570805600183613,0.30021077988557665,0.12556458897922312,0,0,Normal,Normal,No
4038,Valentina Sofia Delgado Diaz,Marketing,Trade Marketing,Oficina Regional,Part-Time,2289,289.0,317,234.0,2895,3129,7.971085753505607,0.12620087336244543,0.08080110497237569,0.12620087336244543,0.10218340611353711,0,0,Normal,Normal,No
4039,Alberto Hugo Herrera Rodriguez,Finanzas,Controller Financiero,Planta Industrial (Matriz),Full-Time,4426,734.0,640,637.0,5800,6437,8.665785595466064,0.16580076801445676,0.10980865368039994,0.16580076801445676,0.14388976733679693,0,0,Normal,Normal,No
4040,Ricardo Raul Mendoza Ortega,Operaciones (Supply),Operador de Envasado,Planta Industrial (Matriz),Part-Time,1678,913.0,435,760.0,3026,3786,8.01532730902172,0.543776057176891,0.25107367030062766,0.543776057176891,0.4526503871351995,3,0,Normal,Normal,No
4041,Ana Lucia Rodriguez Rojas,People (RRHH),Business Partner,Oficinas Administrativas,Part-Time,2395,294.0,466,1243.0,3155,4398,8.057060681965766,0.12270450751252086,0.3938529784537389,0.12270450751252086,0.5187813021702838,3,0,Normal,Normal,No
4042,Silvia Daniela Ortega Delgado,Logistica,Gestor de Flota,Planta Industrial,Full-Time,968,607.0,884,1121.0,2459,3580,7.807916628926408,0.6264189886480909,0.4556910569105691,0.6264189886480909,1.1568627450980393,1,0,Normal,Normal,No
4043,Jose Miguel Morales Ramirez,Marketing,Brand Manager,Planta Industrial,,3280,1272.0,233,789.0,4785,5574,8.47345026846832,0.38768668088997255,0.16485582950271627,0.38768668088997255,0.24047546479731788,0,0,Normal,Normal,No
4044,Fernando Pedro Vargas Delgado,Sostenibilidad,Coordinador de Agro,Centros de Distribucion,Full-Time,4309,1048.0,810,1390.0,6167,7557,8.727129915243166,0.2431554524361949,0.22535667963683528,0.2431554524361949,0.3225058004640371,0,0,Normal,Normal,No
4045,Patricia Lucia Mendoza Sanchez,Comercial / Ventas,Preventista (BEES),Oficinas Administrativas,Full-Time,4541,442.0,859,939.0,5842,6781,8.672999642554437,0.09731395860854249,0.16070511723429745,0.09731395860854249,0.20673712021136065,0,0,Normal,Normal,No
4046,Raul Eduardo Lopez Perez,People (RRHH),Business Partner,Planta Industrial,Part-Time,1668,1224.0,606,849.0,3498,3498,8.160232492367689,0.7333732774116237,0.24264075450128608,0.7333732774116237,0.5086878370281606,3,0,Normal,Normal,No
4047,Elena Sofia Herrera Perez,Sostenibilidad,Coordinador de Agro,Oficinas Administrativas,,1085,450.0,128,813.0,1663,2476,7.416979621381154,0.4143646408839779,0.4885817307692308,0.4143646408839779,0.7486187845303868,1,0,Normal,Normal,No
4048,Monica Patricia Castro Flores,Marketing,Brand Manager,Oficinas Administrativas,,4810,1461.0,982,1387.0,7253,8640,8.889308319842847,0.30367906880066514,0.19120485249517508,0.30367906880066514,0.2882976512159634,0,0,Normal,Normal,No
4049,Paula Andrea Ortega Rodriguez,Operaciones (Supply),Maestro Cervecero,Planta Industrial (Matriz),,4685,351.0,577,595.0,5613,6208,8.633018756921828,0.07490396927016646,0.1059850374064838,0.07490396927016646,0.126973965002134,0,0,Normal,Normal,No
4050,Luis Luis Ortega Perez,Operaciones (Supply),Operador de Envasado,Planta Industrial,Full-Time,3658,1369.0,245,677.0,5272,5949,8.57035473953047,0.3741459415140749,0.1283899108666793,0.3741459415140749,0.18502323039081717,0,0,Normal,Normal,No
4051,Ana Gabriela Rojas Flores,Tecnologia (Tech),Analista de Datos,Oficinas Administrativas,Part-Time,1663,1135.0,340,1092.0,3138,4230,8.051659556841953,0.6820913461538461,0.3478814909206754,0.6820913461538461,0.65625,3,0,Normal,Normal,No
4052,Valentina Veronica Delgado Garcia,Tecnologia (Tech),Analista de Datos,Oficina Regional,Part-Time,3492,895.0,49,975.0,4436,5411,8.39773375137891,0.2562267391926711,0.21974306964164977,0.2562267391926711,0.27912968794732324,0,0,Normal,Normal,No
4053,Julio Rafael Rodriguez Delgado,Logistica,Planificador de Demanda,Centros de Distribucion,Part-Time,2902,179.0,288,977.0,3369,4346,8.122668023346407,0.061660351360661385,0.28991097922848663,0.061660351360661385,0.33654839820874954,3,0,Normal,Normal,No
4054,Elena Silvia Gonzalez Suarez,Tecnologia (Tech),Analista de Datos,Oficina Regional,Full-Time,1552,334.0,225,546.0,2111,2657,7.655390644826152,0.21506761107533806,0.2585227272727273,0.21506761107533806,0.35157759175788794,3,0,Normal,Normal,No
4055,Sergio Luis Morales Delgado,Tecnologia (Tech),Analista de Datos,Oficina Regional,Part-Time,4073,357.0,813,444.0,5243,5687,8.56483984488359,0.08762886597938144,0.08466819221967964,0.08762886597938144,0.10898379970544919,0,0,Normal,Normal,No
4056,Claudia Andrea Martinez Gonzalez,Sostenibilidad,Coordinador de Agro,Planta Industrial,Part-Time,4700,671.0,230,597.0,5601,6198,8.630878955820053,0.14273558817272922,0.10656908247054624,0.14273558817272922,0.12699425654116145,0,0,Normal,Normal,No
4057,Silvia Daniela Delgado Sanchez,Sostenibilidad,Coordinador de Agro,Oficinas Administrativas,Part-Time,4488,197.0,449,370.0,5134,5504,8.543835122362658,0.04388505235018935,0.07205452775073028,0.04388505235018935,0.08242370238360437,0,0,Normal,Normal,No
4058,Valentina Monica Torres Lopez,Marketing,Brand Manager,Planta Industrial (Matriz),Part-Time,3232,795.0,499,417.0,3731,4148,8.224699561967235,0.2459016393442623,0.11173633440514469,0.2459016393442623,0.12898236931642437,0,0,Normal,Normal,No
4059,Daniela Sofia Ortega Suarez,Tecnologia (Tech),Analista de Datos,Oficinas Administrativas,Full-Time,3035,1329.0,285,1347.0,4649,5996,8.444622498581403,0.43774703557312256,0.2896774193548387,0.43774703557312256,0.44367588932806323,3,0,Normal,Normal,No
4060,Fernando Ricardo Delgado Diaz,Comercial / Ventas,Preventista (BEES),Oficinas Administrativas,Part-Time,4744,453.0,274,1421.0,5471,6892,8.607399459302387,0.09546891464699683,0.2596856725146199,0.09546891464699683,0.2994731296101159,0,0,Normal,Normal,No
4061,Rosa Camila Delgado Mendoza,Marketing,Brand Manager,Centros de Distribucion,Part-Time,3931,644.0,500,892.0,5075,5967,8.532278828834277,0.16378433367243134,0.17572892040977148,0.16378433367243134,0.2268565615462869,0,0,Normal,Normal,No
4062,Jorge Jose Ramirez Lopez,Marketing,Brand Manager,Oficinas Administrativas,Full-Time,3498,531.0,830,814.0,4859,5673,8.48879371689454,0.1517576450414404,0.16748971193415638,0.1517576450414404,0.23263789654186912,0,0,Normal,Normal,No
4063,Daniela Monica Lopez Mendoza,Sostenibilidad,Coordinador de Agro,Oficinas Administrativas,Full-Time,2747,293.0,431,1071.0,3471,4542,8.15248607578024,0.10662299854439593,0.3084677419354839,0.10662299854439593,0.38973799126637554,3,0,Normal,Normal,No
4064,Rosa Laura Ortega Ortega,People (RRHH),Reclutador (Trainee),Oficina Regional,Full-Time,2671,536.0,154,1398.0,3361,4759,8.120291313968561,0.20059880239520958,0.41582391433670435,0.20059880239520958,0.5232035928143712,3,0,Normal,Normal,No
4065,Carlos Pedro Vargas Rodriguez,Tecnologia (Tech),Analista de Datos,Centros de Distribucion,Full-Time,2040,338.0,163,846.0,2541,3387,7.8407064517494,0.16560509554140126,0.33280881195908735,0.16560509554140126,0.4145026947574718,3,0,Normal,Normal,No
4066,Hugo Andres Rodriguez Herrera,Operaciones (Supply),Maestro Cervecero,Centros de Distribucion,Part-Time,4572,1247.0,241,891.0,6060,6951,8.709630081951286,0.2726875136671769,0.147005444646098,0.2726875136671769,0.19483927399956266,0,0,Normal,Normal,No
4067,Carmen Rosa Vargas Torres,Comercial / Ventas,Key Account Manager,Oficinas Administrativas,Part-Time,4064,896.0,452,1449.0,5412,6861,8.596558746796978,0.22041820418204183,0.2676888970995751,0.22041820418204183,0.35645756457564576,0,0,Normal,Normal,No
4068,Jose Julio Gonzalez Garcia,Tecnologia (Tech),Analista de Datos,Planta Industrial (Matriz),Full-Time,884,171.0,848,537.0,1903,2440,7.55171221535131,0.19322033898305085,0.2820378151260504,0.19322033898305085,0.6067796610169491,3,0,Normal,Normal,No
4069,Sofia Monica Diaz Diaz,Marketing,Trade Marketing,Oficina Regional,Part-Time,4433,1131.0,8,1154.0,5572,6726,8.625688787569537,0.2550744248985115,0.2070698008254082,0.2550744248985115,0.2602616147947677,0,0,Normal,Normal,No
4070,Natalia Andrea Flores Castro,Comercial / Ventas,Preventista (BEES),Centros de Distribucion,Full-Time,1521,580.0,718,1219.0,2819,4038,7.944492163932159,0.38107752956636004,0.4322695035460993,0.38107752956636004,0.8009198423127464,1,0,Normal,Normal,No
4071,Jorge Jorge Morales Diaz,Operaciones (Supply),Operador de Envasado,Oficina Regional,Full-Time,936,962.0,249,375.0,2147,2522,7.672292455628756,1.0266808964781218,0.17458100558659218,1.0266808964781218,0.400213447171825,2,0,Normal,Normal,No
4072,Daniela Monica Castro Sanchez,Tecnologia (Tech),Analista de Datos,Oficina Regional,Part-Time,2818,890.0,270,826.0,3978,4804,8.288785810426928,0.3157147924796027,0.20758984669514954,0.3157147924796027,0.2930117062788223,3,0,Normal,Normal,No
4073,Sergio Mario Rojas Herrera,Sostenibilidad,Coordinador de Agro,Centros de Distribucion,Full-Time,3304,792.0,467,906.0,4563,5469,8.425954710981966,0.23963691376701968,0.19851007887817704,0.23963691376701968,0.2741301059001513,0,0,Normal,Normal,No
4074,Mario Sergio Gonzalez Lopez,Sostenibilidad,Coordinador de Agro,Planta Industrial,Part-Time,1979,748.0,544,617.0,3271,3888,8.093156697722637,0.37777777777777777,0.18856968215158923,0.37777777777777777,0.3116161616161616,3,0,Normal,Normal,No
4075,Maria Monica Garcia Perez,Operaciones (Supply),Maestro Cervecero,Oficinas Administrativas,Part-Time,1031,616.0,576,630.0,2223,2853,7.707062655370473,0.5968992248062015,0.28327338129496404,0.5968992248062015,0.6104651162790697,3,0,Normal,Normal,No
4076,Luis Raul Martinez Ortega,Operaciones (Supply),Maestro Cervecero,Oficina Regional,Part-Time,2713,528.0,665,871.0,3906,4777,8.27052509505507,0.19454679439941047,0.22293319682620938,0.19454679439941047,0.32092851879145173,0,0,Normal,Normal,No
4077,Daniela Veronica Martinez Rodriguez,Marketing,Brand Manager,Planta Industrial,Part-Time,3921,168.0,486,269.0,4575,4844,8.428580533059634,0.04283528811830699,0.05878496503496503,0.04283528811830699,0.06858745537990821,0,0,Normal,Normal,No
4078,Silvia Elena Perez Suarez,Marketing,Brand Manager,Oficinas Administrativas,,4944,181.0,288,507.0,5413,5920,8.596743470174246,0.03660262891809909,0.09364610269671222,0.03660262891809909,0.1025278058645096,0,0,Normal,Normal,No
4079,Sofia Natalia Ramirez Martinez,Operaciones (Supply),Operador de Envasado,Planta Industrial,Part-Time,1300,1045.0,802,1029.0,3147,4176,8.054522609537294,0.8032282859338971,0.32687420584498095,0.8032282859338971,0.7909300538047656,2,0,Normal,Normal,No
4080,Juan Diego Morales Mendoza,Finanzas,Controller Financiero,Planta Industrial,Part-Time,2798,1459.0,913,239.0,5170,5409,8.550821372396221,0.5212575919971418,0.04621929994198414,0.5212575919971418,0.08538763844230082,0,0,Normal,Anomalía,No
4081,Juan Pedro Martinez Diaz,People (RRHH),Reclutador (Trainee),Oficinas Administrativas,Part-Time,2604,557.0,511,467.0,3672,4139,8.208764045819667,0.21381957773512475,0.12714402395861693,0.21381957773512475,0.17927063339731286,0,0,Normal,Normal,No
4082,Miguel Fernando Vargas Perez,Operaciones (Supply),Operador de Envasado,Centros de Distribucion,Part-Time,2948,620.0,360,1188.0,3928,5116,8.27614021955846,0.2102407595795185,0.30236701450750825,0.2102407595795185,0.40284842319430314,3,0,Normal,Normal,No
4083,Monica Ana Delgado Martinez,Marketing,Brand Manager,Centros de Distribucion,Part-Time,1954,388.0,649,848.0,2991,3839,8.003697339094368,0.19846547314578006,0.28342245989304815,0.19846547314578006,0.4337595907928389,3,0,Normal,Normal,No
4084,Mario Mario Perez Perez,Marketing,Brand Manager,Planta Industrial (Matriz),Full-Time,927,1252.0,487,1159.0,2666,3825,7.888709524182015,1.3491379310344827,0.43457067866516685,1.3491379310344827,1.2489224137931034,2,0,Anomalía,Normal,No
4085,Daniela Sofia Mendoza Perez,Comercial / Ventas,Preventista (BEES),Oficinas Administrativas,Full-Time,2206,986.0,675,671.0,3867,4538,8.260492856573185,0.44676030811055734,0.1734746639089969,0.44676030811055734,0.3040326234707748,3,0,Normal,Normal,No
4086,Miguel Luis Sanchez Sanchez,Comercial / Ventas,Key Account Manager,Planta Industrial,Part-Time,1175,835.0,699,296.0,2709,3005,7.904703913873747,0.7100340136054422,0.10922509225092251,0.7100340136054422,0.25170068027210885,3,0,Normal,Normal,No
